tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1647,AskPlayStation,False,Fri Jan 05 01:04:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on NBA 2K24.",,1646
1648,user_0043,True,Fri Jan 05 00:39:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me the same copy paste reply about EA FC 24",1649,
1649,AskPlayStation,False,Fri Jan 05 01:20:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,1648
1650,user_0146,True,Fri Jan 05 00:47:00  2024,"yo @AskPlayStation 2FA code never arrives to my email, been stuck for an hour trying to play Gran Turismo 7",1651,
1651,AskPlayStation,False,Fri Jan 05 01:25:00  2024,Sorry about the delay with your 2FA code — this can happen if your email provider is filtering us. Please check spam/junk folders and add PlayStation to safe senders.,,1650
1652,user_0374,True,Fri Jan 05 00:56:00  2024,@AskPlayStation money left my account for Call of Duty MW3 but download never started,1653,
1653,AskPlayStation,False,Fri Jan 05 01:22:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,1652
1654,user_0020,True,Fri Jan 05 00:58:00  2024,@AskPlayStation money left my account for God of War Ragnarok but download never started,1655,
1655,AskPlayStation,False,Fri Jan 05 01:25:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,1654
1656,user_0357,True,Fri Jan 05 01:05:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Gran Turismo 7,1657,
1657,AskPlayStation,False,Fri Jan 05 01:49:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,1656
1658,user_0324,True,Fri Jan 05 01:17:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in Call of Duty MW3, tested on 2 different networks",1659,
1659,AskPlayStation,False,Fri Jan 05 01:21:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,1658
1660,user_0007,True,Fri Jan 05 01:19:00  2024,@AskPlayStation disc drive makes a loud grinding noise and won't read discs anymore,1661,
1661,AskPlayStation,False,Fri Jan 05 01:27:00  2024,Sorry to hear that — that noise suggests the disc drive may need servicing. Please start a repair request with your console's serial number.,,1660
1662,user_0257,True,Fri Jan 05 01:30:00  2024,@AskPlayStation how much storage does the Horizon Forbidden West install actually take up,1663,
1663,AskPlayStation,False,Fri Jan 05 02:15:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Horizon Forbidden West.",,1662
1664,user_0074,True,Fri Jan 05 01:35:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",1665,
1665,AskPlayStation,False,Fri Jan 05 01:51:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,1664
1666,user_0269,True,Fri Jan 05 01:43:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 101655,1667,
1667,AskPlayStation,False,Fri Jan 05 02:27:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,1666
1668,user_0269,True,Fri Jan 05 02:53:00  2024,"this didn't help, same issue is happening",,1667
1669,user_0057,True,Fri Jan 05 01:50:00  2024,@AskPlayStation can I get a refund for EA FC 24? bought it by accident and haven't played it,1670,
1670,AskPlayStation,False,Fri Jan 05 02:29:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,1669
1671,user_0320,True,Fri Jan 05 01:54:00  2024,"@AskPlayStation bought EA FC 24 on the store, paid, but it's not showing in my library",1672,
1672,AskPlayStation,False,Fri Jan 05 02:37:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,1671
1673,user_0300,True,Fri Jan 05 02:02:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Horizon Forbidden West,1674,
1674,AskPlayStation,False,Fri Jan 05 02:35:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,1673
1675,user_0050,True,Fri Jan 05 02:09:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",1676,
1676,AskPlayStation,False,Fri Jan 05 02:45:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,1675
1677,user_0173,True,Fri Jan 05 02:17:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",1678,
1678,AskPlayStation,False,Fri Jan 05 02:41:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,1677
1679,user_0052,True,Fri Jan 05 02:22:00  2024,@AskPlayStation is Fortnite cross-platform with Xbox?,1680,
1680,AskPlayStation,False,Fri Jan 05 02:54:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on Fortnite.",,1679
1681,user_0385,True,Fri Jan 05 02:30:00  2024,"@AskPlayStation you people never actually fix anything, just close tickets and move on, unreal",1682,
1682,AskPlayStation,False,Fri Jan 05 02:56:00  2024,That's fair feedback and we're sorry. Please DM your ticket number so we can make sure this actually gets resolved this time.,,1681
1683,user_0024,True,Fri Jan 05 02:41:00  2024,"@AskPlayStation my email got changed on my account without me doing it, locked out of everything including Elden Ring",1684,
1684,AskPlayStation,False,Fri Jan 05 03:04:00  2024,That sounds like account compromise — please DM us right away so we can begin recovery and lock down the account.,,1683
1685,user_0338,True,Fri Jan 05 02:48:00  2024,"@AskPlayStation my kid bought Fortnite without permission, want my $69.99 back",1686,
1686,AskPlayStation,False,Fri Jan 05 02:57:00  2024,"We're sorry to hear that. Please make sure Family/Parental controls with a spending limit are set up, and DM your order ID so we can review this purchase.",,1685
1687,user_0155,True,Fri Jan 05 02:55:00  2024,"@AskPlayStation preorder bonus for EA FC 24 never showed up, anyone else having this issue",1688,
1688,AskPlayStation,False,Fri Jan 05 03:33:00  2024,We're looking into reports of missing preorder bonuses for EA FC 24. Please DM your PSN ID and order ID so we can check your specific account.,,1687
1689,user_0088,True,Fri Jan 05 03:02:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Horizon Forbidden West,1690,
1690,AskPlayStation,False,Fri Jan 05 03:10:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,1689
1691,user_0088,True,Fri Jan 05 04:53:00  2024,"still not working, can you please just fix this",,1690
1692,user_0115,True,Fri Jan 05 03:08:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,1693,
1693,AskPlayStation,False,Fri Jan 05 03:49:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,1692
1694,user_0115,True,Fri Jan 05 05:25:00  2024,"ok I DMed you, no response yet though",,1693
1695,user_0060,True,Fri Jan 05 03:13:00  2024,"@AskPlayStation controller won't charge anymore, tried 2 different cables, light doesn't even come on",1696,
1696,AskPlayStation,False,Fri Jan 05 03:21:00  2024,"Sorry about the charging issue — please try a different USB port and cable to rule those out. If the light never comes on, this likely needs a repair request.",,1695
1697,user_0060,True,Fri Jan 05 03:50:00  2024,"ok I DMed you, no response yet though",,1696
1698,user_0160,True,Fri Jan 05 03:18:00  2024,@AskPlayStation how do I transfer my saves from PS5 Digital Edition to my new PS5?,1699,
1699,AskPlayStation,False,Fri Jan 05 03:58:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,1698
1700,user_0276,True,Fri Jan 05 03:28:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me teh same copy paste reply about God of War Ragnarok",1701,
1701,AskPlayStation,False,Fri Jan 05 03:51:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,1700
1702,user_0276,True,Fri Jan 05 04:59:00  2024,"ok I DMed you, no response yet though",,1701
1703,user_0159,True,Fri Jan 05 03:36:00  2024,"yo @AskPlayStation 2FA code never arrives to my email, been stuck for an hour trying to play Gran Turismo 7",1704,
1704,AskPlayStation,False,Fri Jan 05 03:46:00  2024,Sorry about the delay with your 2FA code — this can happen if your email provider is filtering us. Please check spam/junk folders and add PlayStation to safe senders.,,1703
1705,user_0031,True,Fri Jan 05 03:41:00  2024,"@AskPlayStation subscription renewed even though I cancelled last month, charged $4.99",1706,
1706,AskPlayStation,False,Fri Jan 05 03:53:00  2024,Sorry about that — please DM your account email so we can check the cancellation timestamp against the renewal charge and correct it if needed.,,1705
1707,user_0154,True,Fri Jan 05 03:51:00  2024,"@AskPlayStation preorder bonus for Spider-Man 2 never showed up, anyone else having this issue",1708,
1708,AskPlayStation,False,Fri Jan 05 04:04:00  2024,We're looking into reports of missing preorder bonuses for Spider-Man 2. Please DM your PSN ID and order ID so we can check your specific account.,,1707
1709,user_0201,True,Fri Jan 05 03:53:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,1710,
1710,AskPlayStation,False,Fri Jan 05 04:29:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,1709
1711,user_0386,True,Fri Jan 05 04:04:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in Elden Ring, tested on 2 different networks",1712,
1712,AskPlayStation,False,Fri Jan 05 04:10:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,1711
1713,user_0150,True,Fri Jan 05 04:08:00  2024,"@AskPlayStation console overheating and shutting down mid-game, fans are so loud",1714,
1714,AskPlayStation,False,Fri Jan 05 04:24:00  2024,"Sorry about the overheating — please make sure vents are clear of dust and the console has open airflow. If shutdowns continue, a repair request is the next step.",,1713
1715,user_0150,True,Fri Jan 05 06:03:00  2024,any update? been waiting a while now,,1714
1716,user_0029,True,Fri Jan 05 04:14:00  2024,@AskPlayStation is Horizon Forbidden West cross-platform with Xbox?,1717,
1717,AskPlayStation,False,Fri Jan 05 04:39:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on Horizon Forbidden West.",,1716
1718,user_0155,True,Fri Jan 05 04:26:00  2024,"@AskPlayStation this is teh THIRD time I'm messaging about the same issue and still no fix, unacceptable, ticket 255785",1719,
1719,AskPlayStation,False,Fri Jan 05 05:07:00  2024,We're really sorry this hasn't been resolved yet. Please DM your case/ticket number and we'll get this escalated to a senior agent right away.,,1718
1720,user_0063,True,Fri Jan 05 04:31:00  2024,"@AskPlayStation forgot my password and the reset link in teh email just 404s, tried 3 times now",1721,
1721,AskPlayStation,False,Fri Jan 05 05:15:00  2024,"Sorry the reset link isn't working. Please try requesting it again from a browser instead of the console, and DM us if it still 404s.",,1720
